TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K601,1728,1408,05:24:30,G
K603,1716,1408,05:54:30,G
K607,1716,1408,06:25:00,G
K609,1701,1408,06:43:30,G
K611,1701,1408,07:03:30,G
K1901,1003,1408,07:35:30,D
K617,1716,1408,07:53:30,G
K621,1701,1408,08:26:00,G
K1903,0150,1408,09:05:00,D
K627,0158,1408,09:16:00,G
K633,1019,1408,09:55:30,G
K637,0158,1408,10:23:00,G
K641,1019,1408,11:07:30,G
K643,1019,1408,11:28:30,G
K645,0158,1408,11:44:00,G
K647,0158,1408,12:06:00,G
K649,0158,1408,12:16:30,G
K653,0158,1408,13:01:30,G
K657,0158,1408,13:41:00,G
K661,0158,1408,14:22:30,G
K665,0158,1408,15:00:30,G
K669,0158,1408,15:40:00,G
K675,0158,1408,16:16:00,G
K679,0158,1408,16:56:00,G
K685,1716,1408,17:40:30,G
K691,0158,1408,18:16:30,G
K1919,1003,1408,18:24:30,D
K695,0158,1408,18:56:00,G
K697,0158,1408,19:16:00,G
K701,1019,1408,19:52:30,G
K1921,0150,1408,20:05:00,D
K705,0158,1408,20:32:00,G
K1925,0150,1408,20:56:30,D
K713,1019,1408,21:27:30,G
K717,0158,1408,22:00:00,G
K719,0158,1408,22:13:30,G
K725,0158,1408,22:59:30,G
K729,0158,1408,23:32:00,G
K733,0158,1408,24:13:30,G
