TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
3003,0316,0342,05:36:00,G
3005,0310,0342,05:49:00,G
3007,0310,0342,05:57:00,G
3009K,1958,0342,06:06:30,G
3011,0310,0342,06:15:00,G
3013K,1958,0342,06:22:00,G
3015K,0310,0342,06:28:00,G
3017K,1958,0342,06:34:30,G
3019,1958,0342,06:41:00,G
3021,0310,0342,06:47:00,G
3023,1958,0342,06:52:30,G
3025K,1958,0342,06:58:30,G
3027,0310,0342,07:04:00,G
3029,1958,0342,07:10:00,G
3031,0310,0342,07:15:30,G
3033K,1958,0342,07:20:00,G
3035,0310,0342,07:24:30,G
3037,1958,0342,07:28:30,G
3039,0310,0342,07:32:30,G
3041K,1958,0342,07:36:30,G
3043,0310,0342,07:40:00,G
3045,0310,0342,07:43:00,G
3047,1958,0339,07:46:00,G
3049,0310,0342,07:50:00,G
3051,1958,0342,07:53:30,G
3053,1958,0339,07:57:00,G
3055K,0310,0342,08:01:00,G
3057K,1958,0342,08:05:00,G
3059,0310,0342,08:08:30,G
3061,1958,0339,08:12:00,G
3063K,0310,0342,08:15:30,G
3065,1958,0342,08:18:30,G
3067K,0310,0342,08:22:00,G
3069,1958,0342,08:25:30,G
3071,1958,0342,08:29:00,G
3073,0310,0339,08:32:30,G
3075,1958,0342,08:36:00,G
3077,0310,0339,08:39:30,G
3079K,1958,0342,08:43:00,G
3081K,1958,0342,08:46:30,G
3083,1958,0342,08:49:30,G
3085,0310,0342,08:52:30,G
3087,1958,0342,08:56:30,G
3089,1958,0342,09:00:30,G
3091,0310,0342,09:04:30,G
3093,1958,0342,09:08:30,G
3095,0310,0339,09:12:30,G
3097,1958,0342,09:16:30,G
3101,0310,0339,09:20:30,G
3103,1958,0342,09:24:30,G
3105,0310,0339,09:28:00,G
3107,1958,0342,09:32:30,G
3109,0310,0342,09:37:00,G
3113,1958,0342,09:42:30,G
3115,0310,0339,09:47:30,G
3117K,1958,0342,09:52:30,G
3119K,1958,0342,09:57:30,G
3121K,1958,0342,10:03:30,G
3123,1958,0342,10:09:00,G
3125,0310,0339,10:15:00,G
3127,1958,0342,10:20:30,G
3129,1958,0342,10:26:30,G
3131,1958,0342,10:33:30,G
3133,0310,0342,10:40:30,G
3135,1958,0339,10:47:30,G
3137K,1958,0342,10:54:30,G
3141,0310,0339,11:00:00,G
3143,1958,0342,11:05:30,G
3145,1958,0342,11:11:30,G
3147,0310,0342,11:17:30,G
3149,1958,0339,11:23:30,G
3151K,1958,0342,11:30:30,G
3153,0310,0342,11:36:00,G
3155K,1958,0342,11:42:30,G
3159,0310,0342,11:49:00,G
3161,1958,0342,11:55:30,G
3163,1958,0342,12:02:00,G
3165,1958,0342,12:09:00,G
3167,0310,0342,12:15:00,G
3169K,1958,0342,12:20:30,G
3171,1958,0342,12:27:30,G
3173K,0310,0342,12:34:30,G
3175,1958,0342,12:41:30,G
3177,1958,0342,12:48:30,G
3179,0310,0342,12:55:30,G
3181,1958,0342,13:02:30,G
3183,1958,0342,13:09:30,G
3187,1958,0342,13:18:30,G
3189K,1958,0342,13:27:30,G
3193K,1958,0342,13:37:30,G
3195,1958,0342,13:46:30,G
3197,1958,0342,13:54:30,G
3201,1958,0342,14:03:00,G
3203,0310,0342,14:11:00,G
3205,1958,0342,14:18:00,G
3207K,1958,0342,14:25:30,G
3209,0310,0342,14:31:30,G
3211,1958,0342,14:37:30,G
3213,1958,0342,14:44:30,G
3215K,0310,0342,14:50:30,G
3217,1958,0342,14:57:00,G
3219K,1958,0342,15:04:00,G
3221K,0310,0342,15:11:00,G
3223K,1958,0342,15:17:00,G
3225,1958,0342,15:24:30,G
3227,0310,0342,15:30:30,G
3229,1958,0342,15:37:30,G
3231,1958,0342,15:45:30,G
3235,1958,0342,15:54:00,G
3237,1958,0342,16:04:00,G
3241,1958,0342,16:13:30,G
3243,1958,0342,16:22:30,G
3247,1958,0342,16:31:00,G
3249,1958,0342,16:39:00,G
3251,0310,0342,16:47:00,G
3253,1958,0342,16:54:30,G
3255K,0310,0342,17:00:00,G
3257K,1958,0342,17:05:30,G
3259,0310,0342,17:10:30,G
3261K,1958,0342,17:15:00,G
3263,1958,0342,17:19:30,G
3265,0310,0342,17:23:30,G
3267,1958,0342,17:27:30,G
3269,0310,0342,17:31:30,G
3271K,1958,0342,17:35:30,G
3273,0310,0342,17:39:30,G
3275,1958,0342,17:44:00,G
3277,0310,0342,17:47:30,G
3279,1958,0342,17:52:00,G
3281,0310,0339,17:56:30,G
3283K,1958,0342,18:01:30,G
3285,1958,0342,18:05:30,G
3287K,0310,0342,18:10:00,G
3289,1958,0342,18:14:30,G
3291,0310,0339,18:19:00,G
3293K,1958,0342,18:23:00,G
3295,0310,0342,18:27:30,G
3297K,1958,0342,18:32:00,G
3299,0310,0339,18:35:30,G
3301K,1958,0342,18:40:00,G
3303,0310,0339,18:43:30,G
3305K,1958,0342,18:47:30,G
3307,0310,0342,18:51:00,G
3309,1958,0342,18:55:30,G
3311,0310,0342,18:59:30,G
3313,1958,0339,19:04:00,G
3315,0310,0342,19:09:00,G
3317,1958,0342,19:12:30,G
3319,1958,0342,19:17:30,G
3321,0310,0342,19:22:30,G
3323,1958,0342,19:27:30,G
3325K,0310,0342,19:32:30,G
3327,1958,0339,19:37:30,G
3329K,1958,0342,19:42:30,G
3331,0310,0342,19:47:30,G
3333,1958,0342,19:53:00,G
3335,0310,0339,19:57:30,G
3337,1958,0342,20:02:30,G
3339K,0310,0342,20:07:30,G
3341,1958,0342,20:12:30,G
3343,0310,0342,20:17:30,G
3345,1958,0342,20:22:00,G
3347,1958,0342,20:28:00,G
3349K,0310,0342,20:33:00,G
3351K,1958,0342,20:38:00,G
3353,1958,0342,20:44:00,G
3355,0310,0339,20:49:30,G
3357,1958,0342,20:54:30,G
3359,0310,0342,20:59:30,G
3361,1958,0342,21:04:30,G
3363,1958,0342,21:11:30,G
3365K,0310,0342,21:19:00,G
3367,1958,0342,21:24:30,G
3369,0310,0342,21:31:00,G
3371,1958,0342,21:36:30,G
3373,1958,0339,21:42:30,G
3375,1958,0342,21:49:30,G
3377,0310,0342,21:55:00,G
3379K,1958,0342,22:01:30,G
3381K,1958,0342,22:08:30,G
3383K,1958,0342,22:15:30,G
3385K,1958,0342,22:23:30,G
3387,0310,0339,22:29:00,G
3389,1958,0342,22:35:30,G
3391,1958,0339,22:44:00,G
3393,1958,0342,22:53:00,G
3395K,0310,0342,23:01:00,G
3397,1958,0342,23:10:30,G
3401,0310,0339,23:20:00,G
