TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
4515,0411,1762,05:36:30,G
4001,0409,0433,05:41:30,G
4517,0409,1762,05:47:30,G
4003,0412,0433,05:52:30,G
4519,0409,1762,05:57:30,G
4005,0412,0433,06:02:30,G
4521,0409,1762,06:07:30,G
4007,0409,0433,06:12:30,G
4523,0409,1762,06:16:30,G
4009,0412,0433,06:20:30,G
4525,0409,1762,06:24:30,G
4011,0409,0433,06:28:30,G
4527K,0409,1762,06:32:30,G
4013,0412,0433,06:36:30,G
4529K,0409,1762,06:40:30,G
4015,0409,0433,06:44:30,G
4531,0409,1762,06:48:30,G
4017,0412,0433,06:52:00,G
4533K,0409,1762,06:55:30,G
4019,0412,0433,06:58:30,G
4301,0409,1759,07:01:30,G
4021,0409,0433,07:04:30,G
4535,0409,1762,07:07:30,G
4023,0412,0433,07:10:00,G
4537K,0409,1762,07:13:30,G
4025,0412,0433,07:17:00,G
4539,0409,1762,07:19:30,G
4027,0409,0433,07:23:00,G
4541,0409,1762,07:25:30,G
4029,0412,0433,07:29:00,G
4303K,0409,1759,07:31:30,G
4031,0409,0433,07:35:00,G
4543K,0409,1762,07:37:30,G
4033,0412,0433,07:41:00,G
4545,0409,1762,07:43:30,G
4035,0409,0433,07:47:00,G
4305K,0409,1759,07:49:30,G
4037,0412,0433,07:53:00,G
4547K,0409,1762,07:55:30,G
4039,0412,0433,07:59:00,G
4549K,0409,1762,08:01:30,G
4041,0409,0433,08:05:00,G
4307K,0409,1759,08:08:30,G
4043,0412,0433,08:13:00,G
4551,0409,1762,08:15:30,G
4045,0409,0433,08:19:00,G
4047,0409,0433,08:22:00,G
4553K,0409,1762,08:25:30,G
4049,0409,0433,08:29:00,G
4555K,0409,1762,08:31:30,G
4051,0409,0433,08:35:00,G
4557K,0409,1762,08:37:30,G
4053,0409,0433,08:41:30,G
4311K,0409,1759,08:45:30,G
4559K,0409,1762,08:49:30,G
4055,0409,0433,08:53:30,G
4561K,0409,1762,08:57:30,G
4057,0409,0433,09:01:30,G
4313K,0409,1759,09:05:30,G
4563K,0409,1762,09:09:00,G
4059,0409,0433,09:13:30,G
4565K,0409,1762,09:18:30,G
4061,0409,0433,09:23:00,G
4315K,0409,1759,09:27:30,G
4567K,0409,1762,09:31:30,G
4063,0409,0433,09:35:30,G
4317K,0409,1759,09:39:30,G
4569,0409,1762,09:43:30,G
4065,0409,0433,09:48:30,G
4571K,0409,1762,09:53:30,G
4067,0409,0433,09:58:30,G
4573K,0409,1762,10:03:30,G
4069,0409,0433,10:08:30,G
4575K,0409,1762,10:13:30,G
4071,0409,0433,10:19:00,G
4577,0409,1762,10:24:30,G
4073,0409,0433,10:30:00,G
4579,0409,1762,10:35:30,G
4075,0409,0433,10:41:00,G
4581K,0409,1762,10:46:30,G
4077,0409,0433,10:52:00,G
4583,0409,1762,10:57:30,G
4079,0409,0433,11:03:00,G
4585K,0409,1762,11:08:30,G
4081,0409,0433,11:14:00,G
4587,0409,1762,11:19:30,G
4589,0409,1762,11:26:30,G
4083,0409,0433,11:32:30,G
4591,0409,1762,11:38:30,G
4085,0409,0433,11:44:30,G
4593K,0409,1762,11:50:30,G
4087,0409,0433,11:56:30,G
4319,0409,1759,12:02:30,G
4595K,0409,1762,12:09:30,G
4089,0409,0433,12:15:00,G
4597,0409,1762,12:20:30,G
4091,0409,0433,12:26:00,G
4599K,0409,1762,12:31:30,G
4093,0409,0433,12:37:00,G
4601K,0409,1762,12:42:30,G
4095,0409,0433,12:48:00,G
4603K,0409,1762,12:53:00,G
4097,0409,0433,12:59:00,G
4605K,0409,1762,13:04:30,G
4099,0409,0433,13:10:00,G
4607K,0409,1762,13:15:30,G
4101,0409,0433,13:21:00,G
4609K,0409,1762,13:26:30,G
4611K,0409,1762,13:33:30,G
4103,0409,0433,13:39:00,G
4613K,0409,1762,13:44:30,G
4105,0409,0433,13:50:00,G
4615,0409,1762,13:55:30,G
4617K,0409,1762,14:01:30,G
4107,0409,0433,14:07:00,G
4619K,0409,1762,14:12:30,G
4109,0409,0433,14:18:00,G
4621K,0409,1762,14:23:30,G
4111,0409,0433,14:29:00,G
4623,0409,1762,14:34:30,G
4113,0409,0433,14:40:00,G
4625,0409,1762,14:45:30,G
4115,0409,0433,14:51:30,G
4627K,0409,1762,14:57:30,G
