TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K6008,1846,102C,05:17:00,G
K6014,1846,102C,05:39:00,G
K6020,1846,102C,05:59:00,G
K6024,1846,102C,06:13:00,G
K6028,1846,102C,06:24:00,G
K6032,1846,102C,06:34:00,G
K6036,1846,102C,06:45:00,G
K6038,1846,102C,06:52:00,G
K6044,1846,102C,07:07:00,G
K6048,1846,102C,07:14:00,G
K6050,1846,102C,07:19:00,G
K6056,1846,102C,07:29:00,G
K6060,1846,102C,07:40:00,G
K6062,1846,102C,07:46:00,G
K6068,1846,102C,07:57:00,G
K6070,1846,102C,08:01:00,G
K6072,1846,102C,08:06:00,G
K6074,1846,1845,08:13:00,G
K6078,1846,102C,08:22:00,G
K6080,1846,102C,08:28:00,G
K6082,1846,102C,08:34:00,G
K6084,1846,102C,08:41:00,G
K6086,1846,102C,08:48:00,G
K6088,1846,102C,08:55:00,G
K6090,1846,102C,09:02:00,G
K6092,1846,102C,09:09:00,G
K6094,1846,102C,09:17:00,G
K6096,1846,1845,09:25:00,G
K6098,1846,102C,09:31:00,G
K6100,1846,1862,09:36:00,G
K6102,1846,102C,09:43:00,G
K6104,1846,102C,09:51:00,G
K6106,1846,102C,10:00:00,G
K6108,1846,102C,10:08:00,G
K6112,1846,102C,10:23:00,G
K6116,1846,102C,10:38:00,G
K6118,1846,102C,10:46:00,G
K6120,1846,102C,10:55:00,G
K6124,1846,102C,11:11:00,G
K6128,1846,1845,11:24:00,G
K6132,1846,102C,11:43:00,G
K6136,1846,102C,11:59:00,G
K6140,1846,102C,12:15:00,G
K6144,1846,102C,12:31:00,G
K6148,1846,102C,12:48:00,G
K6152,1846,102C,13:04:00,G
K6156,1846,102C,13:19:00,G
K6160,1846,102C,13:35:00,G
K6164,1846,102C,13:51:00,G
K6168,1846,102C,14:07:00,G
K6172,1846,102C,14:23:00,G
K6176,1846,102C,14:39:00,G
K6180,1846,102C,14:55:00,G
K6184,1846,102C,15:11:00,G
K6188,1846,102C,15:27:00,G
K6192,1846,102C,15:43:00,G
K6196,1846,102C,15:59:00,G
K6202,1846,102C,16:15:00,G
K6208,1846,102C,16:32:00,G
K6212,1846,102C,16:43:00,G
K6216,1846,102C,16:58:00,G
K6220,1846,102C,17:08:00,G
K6226,1846,102C,17:24:00,G
K6232,1846,102C,17:38:00,G
K6238,1846,102C,17:52:00,G
K6244,1846,102C,18:07:00,G
K6250,1846,102C,18:21:00,G
K6254,1846,102C,18:31:00,G
K6256,1846,102C,18:38:00,G
K6260,1846,102C,18:48:00,G
K6264,1846,102C,18:59:00,G
K6268,1846,102C,19:09:00,G
K6272,1846,102C,19:20:00,G
K6274,1846,102C,19:25:00,G
K6278,1846,102C,19:34:00,G
K6280,1846,102C,19:40:00,G
K6284,1846,102C,19:51:00,G
K6288,1846,102C,20:00:00,G
K6394,1846,1862,20:04:10,G
K6290,1846,102C,20:08:00,G
K6294,1846,102C,20:17:00,G
K6296,1846,102C,20:24:00,G
K6298,1846,102C,20:32:00,G
K6300,1846,102C,20:40:00,G
K6302,1846,102C,20:48:00,G
K6304,1846,102C,20:55:00,G
K6306,1846,102C,21:04:00,G
K6308,1846,102C,21:12:00,G
K6310,1846,102C,21:21:00,G
K6312,1846,102C,21:29:00,G
K6314,1846,102C,21:36:00,G
K6318,1846,102C,21:48:00,G
K6320,1846,102C,21:57:00,G
K6322,1846,102C,22:05:00,G
K6324,1846,102C,22:14:00,G
K6326,1846,102C,22:25:00,G
K6328,1846,102C,22:37:00,G
K6330,1846,102C,22:49:00,G
K6332,1846,102C,23:00:00,G
K6334,1846,102C,23:14:00,G
K6336,1846,1862,23:26:00,G
K6338,1846,1862,23:38:00,G
K6340,1846,1862,23:50:00,G
K6342,1846,1862,24:04:00,G
