TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
7008,2737,2711,05:42:50,G
7010,2744,2711,05:55:10,G
7012,2752,2711,06:07:20,G
7014,2752,2711,06:17:30,G
7016,2761,2712,06:25:30,G
7018,2752,2711,06:33:30,G
7020,2761,2712,06:40:30,G
7022,2752,2711,06:47:30,G
7024,2761,2712,06:53:30,G
7026,2761,2711,06:59:30,G
7028,2761,2712,07:05:30,G
7030,2752,2711,07:11:30,G
7032,2761,2712,07:16:30,G
7034,2752,2711,07:21:30,G
7036,2761,2712,07:26:30,G
7038,2761,2711,07:31:30,G
7040,2752,2712,07:36:00,G
7042,2761,2711,07:40:00,G
7044,2761,2712,07:44:00,G
7046,2752,2711,07:48:00,G
7048,2761,2712,07:52:00,G
7050,2761,2711,07:56:00,G
7052,2752,2712,08:00:00,G
7054,2761,2711,08:04:00,G
7056,2761,2712,08:08:00,G
7058,2752,2711,08:12:00,G
7060,2761,2712,08:16:00,G
7062,2761,2711,08:19:00,G
7064,2752,2712,08:22:00,G
7066,2761,2712,08:25:00,G
7068,2761,2712,08:28:00,G
7070,2752,2711,08:31:00,G
7072,2761,2712,08:34:00,G
7074,2761,2712,08:37:00,G
7076,2752,2712,08:40:00,G
7078,2761,2711,08:43:00,G
7080,2761,2712,08:46:00,G
7082,2752,2712,08:49:00,G
7084,2761,2713,08:52:00,G
7086,2761,2711,08:55:00,G
7088,2752,2712,08:58:00,G
7090,2761,2712,09:01:00,G
7092,2761,2712,09:04:00,G
7094,2752,2711,09:07:00,G
7096,2761,2712,09:10:00,G
7098,2761,2712,09:14:00,G
7100,2752,2712,09:18:00,G
7102,2761,2711,09:22:00,G
7104,2761,2712,09:26:00,G
7106,2752,2712,09:30:00,G
7108,2761,2711,09:34:00,G
7110,2761,2712,09:38:00,G
7112,2752,2712,09:42:00,G
7114,2761,2711,09:46:00,G
7116,2761,2712,09:50:00,G
7118,2752,2712,09:54:00,G
7120,2761,2712,09:58:30,G
7122,2761,2711,10:03:30,G
7124,2761,2712,10:09:30,G
7126,2761,2711,10:15:30,G
7128,2761,2712,10:21:30,G
7130,2761,2712,10:27:30,G
7132,2761,2711,10:33:30,G
7134,2761,2712,10:39:30,G
7136,2752,2712,10:45:30,G
7138,2761,2711,10:51:30,G
7140,2761,2712,10:57:30,G
7142,2761,2712,11:03:30,G
7144,2752,2711,11:09:30,G
7146,2761,2712,11:15:30,G
7148,2752,2712,11:21:30,G
7150,2761,2711,11:27:30,G
7152,2761,2712,11:33:30,G
7154,2752,2711,11:39:30,G
7156,2761,2712,11:45:30,G
7158,2752,2712,11:51:30,G
7160,2761,2711,11:57:30,G
7162,2752,2712,12:03:30,G
7164,2761,2711,12:09:30,G
7166,2752,2712,12:15:30,G
7168,2761,2711,12:21:30,G
7170,2752,2712,12:27:30,G
7172,2761,2712,12:33:30,G
7174,2752,2711,12:39:30,G
7176,2761,2712,12:45:30,G
7178,2752,2712,12:51:30,G
7180,2761,2711,12:57:30,G
7182,2752,2712,13:03:30,G
7184,2761,2712,13:09:30,G
7186,2752,2711,13:15:30,G
7188,2761,2712,13:21:30,G
7190,2752,2712,13:27:30,G
7192,2761,2711,13:33:30,G
7194,2752,2712,13:39:30,G
7196,2761,2712,13:45:30,G
7198,2752,2711,13:51:30,G
7200,2761,2712,13:57:30,G
7202,2752,2712,14:03:30,G
7204,2761,2711,14:09:30,G
7206,2752,2712,14:15:30,G
7208,2761,2712,14:21:30,G
7210,2752,2711,14:27:30,G
7212,2761,2712,14:33:30,G
7214,2752,2712,14:39:30,G
7216,2761,2711,14:45:30,G
7218,2752,2712,14:51:30,G
7220,2761,2712,14:57:30,G
7222,2752,2711,15:03:30,G
7224,2761,2712,15:09:30,G
7226,2752,2712,15:15:30,G
7228,2761,2711,15:21:30,G
7230,2752,2712,15:27:30,G
7232,2761,2712,15:33:30,G
7234,2752,2711,15:39:30,G
7236,2761,2712,15:45:30,G
7238,2752,2712,15:51:30,G
7240,2761,2711,15:57:30,G
7242,2752,2712,16:03:30,G
7244,2761,2712,16:09:30,G
7246,2752,2711,16:15:30,G
7248,2761,2712,16:21:30,G
7250,2752,2711,16:27:30,G
7252,2761,2712,16:33:30,G
7254,2752,2711,16:39:30,G
7256,2761,2712,16:45:30,G
7258,2752,2711,16:51:30,G
7260,2761,2712,16:57:30,G
7262,2752,2712,17:03:30,G
7264,2761,2711,17:09:30,G
7266,2752,2712,17:15:30,G
7268,2761,2711,17:21:30,G
7270,2752,2712,17:27:30,G
7272,2761,2711,17:33:30,G
7274,2752,2712,17:38:30,G
7276,2761,2711,17:43:30,G
7278,2752,2712,17:47:30,G
7280,2752,2711,17:51:30,G
7282,2761,2712,17:55:30,G
7284,2752,2711,17:59:30,G
7286,2752,2712,18:03:30,G
7288,2761,2711,18:07:30,G
7290,2752,2712,18:11:30,G
7292,2752,2712,18:15:30,G
7294,2761,2711,18:19:30,G
7296,2752,2712,18:23:30,G
7298,2752,2712,18:27:30,G
7300,2761,2711,18:31:00,G
7302,2752,2712,18:34:30,G
7304,2761,2712,18:38:00,G
7306,2752,2711,18:41:30,G
7308,2752,2712,18:45:00,G
7310,2761,2712,18:48:30,G
7312,2752,2712,18:52:00,G
7314,2752,2711,18:55:30,G
7316,2761,2712,18:59:00,G
7318,2752,2712,19:02:30,G
7320,2761,2711,19:06:00,G
7322,2752,2712,19:09:30,G
7324,2761,2712,19:13:00,G
7326,2752,2712,19:16:30,G
7328,2761,2711,19:20:00,G
7330,2752,2712,19:23:30,G
7332,2761,2712,19:27:30,G
7334,2761,2711,19:31:30,G
7336,2752,2712,19:35:30,G
7338,2761,2712,19:39:30,G
7340,2752,2711,19:43:30,G
7342,2761,2712,19:47:30,G
7344,2752,2712,19:51:30,G
7346,2761,2712,19:56:30,G
7348,2761,2711,20:01:30,G
7350,2761,2712,20:07:30,G
7352,2752,2712,20:13:30,G
7354,2761,2711,20:19:30,G
7356,2761,2712,20:25:30,G
7358,2761,2712,20:31:30,G
7360,2761,2711,20:37:30,G
7362,2752,2712,20:43:30,G
7364,2761,2712,20:49:30,G
7366,2761,2711,20:55:30,G
7368,2761,2712,21:01:30,G
7370,2752,2712,21:07:30,G
7372,2761,2711,21:13:30,G
7374,2761,2712,21:19:30,G
7376,2761,2712,21:25:30,G
7378,2752,2711,21:31:30,G
7380,2761,2712,21:37:30,G
7382,2761,2712,21:43:30,G
7384,2761,2711,21:49:30,G
7386,2752,2712,21:55:30,G
7388,2761,2712,22:01:30,G
7390,2752,2711,22:07:30,G
7392,2761,2712,22:13:30,G
7394,2752,2711,22:20:30,G
7396,2761,2712,22:27:30,G
7398,2752,2711,22:34:30,G
7400,2761,2712,22:41:30,G
7402,2761,2711,22:48:30,G
7404,2752,2712,22:55:30,G
7406,2761,2711,23:02:30,G
7408,2761,2712,23:10:30,G
7410,2752,2712,23:18:30,G
7412,2761,2711,23:27:30,G
7414,2761,2712,23:37:30,G
7416,2761,2712,23:47:30,G
7418,2761,2711,23:58:30,G
7420,2752,2731,24:06:30,G
7422,2761,2712,24:14:20,G
7424,2761,2719,24:28:20,G
7426,2761,2729,24:44:20,G
