TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K6501,1800,1891,05:43:00,G
K6503,1800,1891,06:03:00,G
K6505,1800,1891,06:23:00,G
K6507,1800,1891,06:43:00,G
K6509,1800,1891,07:03:00,G
K6511,1800,1891,07:23:00,G
K6513,1800,1891,07:43:00,G
K6515,1800,1891,08:03:00,G
K6517,1800,1891,08:23:00,G
K6519,1800,1891,08:43:00,G
K6521,1800,1891,09:03:00,G
K6523,1800,1891,09:23:00,G
K6525,1800,1891,09:43:00,G
K6527,1800,1891,09:58:00,G
K6529,1800,1891,10:11:00,G
K6531,1800,1891,10:28:00,G
K6533,1800,1891,10:43:00,G
K6535,1800,1891,10:57:00,G
K6537,1800,1891,11:13:00,G
K6539,1800,1891,11:29:00,G
K6541,1800,1891,11:44:00,G
K6543,1800,1891,11:58:00,G
K6545,1800,1891,12:13:00,G
K6547,1800,1891,12:28:00,G
K6549,1800,1891,12:43:00,G
K6551,1800,1891,12:58:00,G
K6553,1800,1891,13:13:00,G
K6555,1800,1891,13:28:00,G
K6557,1800,1891,13:43:00,G
K6559,1800,1891,13:58:00,G
K6561,1800,1891,14:13:00,G
K6563,1800,1891,14:28:00,G
K6565,1800,1891,14:43:00,G
K6567,1800,1891,14:58:00,G
K6569,1800,1891,15:13:00,G
K6571,1800,1891,15:28:00,G
K6573,1800,1891,15:43:00,G
K6575,1800,1891,15:58:00,G
K6577,1800,1891,16:13:00,G
K6579,1800,1891,16:28:00,G
K6581,1800,1891,16:43:00,G
K6583,1800,1891,16:58:00,G
K6585,1800,1891,17:13:00,G
K6587,1800,1891,17:28:00,G
K6589,1800,1891,17:43:00,G
K6591,1800,1891,17:58:00,G
K6593,1800,1891,18:13:00,G
K6595,1800,1891,18:28:00,G
K6597,1800,1891,18:43:00,G
K6599,1800,1891,18:58:00,G
K6601,1800,1891,19:13:00,G
K6603,1800,1891,19:28:00,G
K6605,1800,1891,19:43:00,G
K6607,1800,1891,19:58:00,G
K6609,1800,1891,20:13:00,G
K6611,1800,1891,20:28:00,G
K6613,1800,1891,20:43:00,G
K6615,1800,1891,20:58:00,G
K6617,1800,1891,21:13:00,G
K6619,1800,1891,21:33:00,G
K6621,1800,1891,21:53:00,G
K6623,1800,1891,22:13:00,G
K6625,1800,1891,22:28:00,G
K6627,1800,1891,22:43:00,G
K6629,1800,1891,22:58:00,G
K6631,1800,1891,23:13:00,G
K6633,1800,1891,23:28:00,G
K6635,1800,1891,23:43:00,G
K6637,1800,1891,24:06:00,G
