TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K5008,1219,1284,05:19:40,G
K5010,1219,1284,05:29:40,G
K5012,1219,1284,05:43:40,G
K5014,1219,1284,06:04:40,G
K5016,1219,1284,06:18:40,G
K5018,1219,1284,06:36:40,G
K5022,1219,1284,07:06:40,G
K5026,1219,1284,07:30:40,G
K5030,1220,1284,08:01:40,G
K5034,1219,1284,08:29:00,G
K5038,1219,1284,09:04:40,G
K5042,1219,1284,09:28:40,G
K5046,1219,1284,10:04:40,G
K5050,1219,1284,10:30:40,G
K5054,1220,1284,11:02:30,G
K5058,1219,1284,11:26:40,G
K5062,1219,1284,12:08:40,G
K5066,1219,1284,12:30:40,G
K5070,1219,1284,12:57:40,G
K5074,1219,1284,13:30:40,G
K5078,1219,1284,14:00:40,G
K5082,1219,1284,14:25:40,G
K5086,1219,1284,15:01:40,G
K5090,1219,1284,15:31:40,G
K5094,1219,1284,16:00:40,G
K5098,1220,1284,16:40:00,G
K5102,1219,1284,17:02:40,G
K5106,1219,1284,17:27:40,G
K5110,1219,1284,17:54:40,G
K5114,1219,1284,18:27:40,G
K5118,1219,1284,18:55:40,G
K5122,1220,1284,19:22:30,G
K5126,1219,1284,19:57:30,G
K5130,1219,1284,20:24:30,G
K5134,1219,1271,21:02:40,G
K5138,1219,1284,21:43:40,G
K5140,1219,1284,22:03:40,G
K5144,1219,100C,22:57:40,G
K5146,1219,1014,23:25:40,G
