TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K5001,1014,1219,06:20:10,G
K5003,100C,1219,06:30:40,G
K5005,100C,1219,07:00:10,G
K5007,100C,1219,07:22:40,G
K5009,1284,1220,07:39:30,G
K5011,1271,1219,07:52:30,G
K5015,1284,1219,08:20:00,G
K5017,1284,1219,08:36:40,G
K5019,1284,1219,08:43:00,G
K5021,1284,1219,09:03:00,G
K5025,1284,1219,09:32:00,G
K5027,1284,1219,09:49:40,G
K5029,1275,1219,10:00:10,G
K5031,1284,1220,10:15:30,G
K5035,1267,1219,10:40:10,G
K5039,1284,1219,10:58:00,G
K5043,1284,1219,11:18:40,G
K5045,1284,1219,11:35:40,G
K5049,1275,1219,11:55:30,G
K5053,1284,1219,12:23:00,G
K5057,100C,1219,12:46:40,G
K5061,1284,1219,13:24:40,G
K5065,1284,1219,14:02:10,G
K5069,1284,1219,14:35:00,G
K5073,1284,1219,15:08:40,G
K5077,1284,1219,15:39:40,G
K5081,1284,1219,16:03:10,G
K5085,1284,1220,16:31:40,G
K5091,1284,1219,17:14:00,G
K5095,1284,1219,17:39:00,G
K5099,1284,1219,18:13:30,G
K5103,1284,1219,18:41:40,G
K5107,1284,1219,19:02:10,G
K5111,1284,1220,19:24:40,G
K5117,1267,1219,20:00:10,G
K5707,1284,1219,20:21:00,D
K5127,1284,1219,21:00:10,G
K5129,1284,1219,21:10:10,G
K5135,1284,1219,21:33:10,G
K5139,1284,1219,21:52:00,G
K5141,1284,1219,22:12:40,G
K5145,1284,1219,22:40:10,G
K5147,1284,1219,23:02:20,G
K5151,1284,1219,23:36:10,G
K5155,1275,1219,23:58:40,G
K5159,1275,1219,24:23:10,G
K5163,1284,1219,24:45:10,G
