TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K196,1812,1906,21:47:00,G
K146,1812,1906,18:26:00,G
S912,0150,1906,06:20:30,G
S82,1812,1906,13:07:00,G
K158,1812,1906,19:15:00,G
S40,1812,1906,09:58:00,G
K162,1812,1906,19:32:00,G
K174,1812,1906,20:18:00,G
S152,1812,1906,18:50:00,G
K180,1812,1906,20:40:00,G
S116,1812,1906,15:58:00,G
K122,1812,1906,16:27:00,G
K94,1812,1906,14:07:00,G
K212,1812,1906,22:54:00,G
K824,1701,1906,15:05:30,G
K814,1701,1906,17:46:30,G
K812,1701,1906,17:09:30,G
K808,1701,1906,06:45:30,G
K830,1701,1906,22:23:30,G
K76,1812,1906,12:36:00,G
K88,1812,1906,13:38:00,G
K70,1812,1906,12:07:00,G
K62,1812,1906,11:28:00,G
K100,1812,1906,14:38:00,G
K54,1812,1906,10:55:00,G
K112,1812,1906,15:37:00,G
K30,1812,1906,09:14:00,G
K236,1812,1906,24:30:00,G
K902,1019,1909,05:31:00,G
K904,1022,1915,05:42:00,G
K906,1019,1916,05:53:00,G
K908,1022,1915,06:03:00,G
K802,1701,1915,06:11:30,G
K804,1701,1916,06:24:30,G
S914,0150,1909,06:30:30,G
K916,1022,1915,06:35:00,G
K806,1701,1916,06:39:30,G
K2,1806,1915,06:49:30,G
K4,1812,1915,06:59:00,G
K6,1812,1916,07:10:00,G
K8,1812,1915,07:22:00,G
K10,1812,1915,07:34:00,G
K12,1812,1916,07:46:00,G
K14,1812,1909,07:56:00,G
K16,1812,1915,08:06:00,G
K18,1812,1916,08:19:00,G
K20,1812,1909,08:29:00,G
K22,1812,1915,08:38:00,G
K24,1812,1909,08:47:30,G
K26,1812,1916,08:55:00,G
K28,1812,1909,09:04:00,G
K32,1812,1916,09:24:00,G
K34,1812,1909,09:31:00,G
K36,1812,1916,09:40:00,G
K38,1812,1909,09:50:00,G
K42,1812,1916,10:07:00,G
K44,1812,1909,10:15:00,G
K50,1812,1916,10:39:00,G
S52,1812,1909,10:48:00,G
S56,1812,1909,11:03:00,G
K58,1812,1916,11:11:00,G
K66,1812,1916,11:48:00,G
K68,1812,1909,11:58:00,G
K72,1812,1916,12:18:00,G
K74,1812,1909,12:27:00,G
K78,1812,1916,12:46:00,G
K80,1812,1909,12:56:00,G
K84,1812,1916,13:18:00,G
K86,1812,1909,13:28:00,G
K90,1812,1916,13:48:00,G
S92,1812,1909,13:57:00,G
K96,1812,1916,14:18:00,G
S98,1812,1909,14:28:00,G
K102,1812,1916,14:47:00,G
K104,1812,1909,14:57:00,G
K108,1812,1916,15:17:00,G
S110,1812,1909,15:27:00,G
K114,1812,1916,15:48:00,G
K118,1812,1916,16:08:00,G
K120,1812,1909,16:18:00,G
K124,1812,1916,16:37:00,G
K126,1812,1909,16:46:00,G
K128,1812,1916,16:56:00,G
K132,1812,1916,17:18:30,G
S134,1812,1909,17:27:00,G
K136,1812,1916,17:37:00,G
K930,1022,1909,17:53:00,G
K140,1812,1916,17:57:00,G
K142,1812,1915,18:08:00,G
K144,1812,1916,18:18:00,G
S148,1812,1909,18:34:00,G
K150,1812,1915,18:42:00,G
K154,1812,1916,19:00:00,G
S156,1812,1909,19:07:00,G
K160,1812,1916,19:22:30,G
K826,1701,1909,19:39:00,G
K166,1812,1915,19:47:00,G
S170,1812,1909,20:03:00,G
K172,1812,1916,20:10:30,G
K178,1812,1916,20:33:30,G
K182,1812,1909,20:49:00,G
K186,1812,1916,21:07:00,G
K188,1812,1909,21:14:00,G
K192,1812,1916,21:30:00,G
K198,1812,1915,21:55:00,G
K200,1812,1909,22:03:00,G
K204,1812,1916,22:15:30,G
K208,1812,1909,22:34:00,G
K210,1812,1916,22:44:00,G
K218,1812,1916,23:14:00,G
K222,1812,1916,23:34:00,G
K224,1812,1909,23:43:00,G
K228,1812,1916,23:57:00,G
