TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
4002,0426,0409,05:40:00,G
4004,0434,0409,05:56:00,G
4300K,1751,0409,06:07:00,G
4006,0433,0409,06:15:30,G
4302K,1759,0409,06:24:00,G
4008,0433,0409,06:31:30,G
4502K,1762,0409,06:38:30,G
4504K,1762,0409,06:46:30,G
4010,0433,0409,06:53:30,G
4506K,1762,0409,06:57:30,G
4508K,1762,0409,07:03:30,G
4510K,1762,0409,07:09:30,G
4012,0433,0409,07:14:00,G
4512K,1762,0409,07:18:30,G
4014,0433,0409,07:23:00,G
4514,1762,0409,07:27:30,G
4016,0433,0409,07:32:00,G
4516K,1762,0409,07:36:30,G
4018,0433,0409,07:40:00,G
4518K,1762,0409,07:43:00,G
4020,0433,0409,07:46:30,G
4520K,1759,0409,07:49:00,G
4022,0433,0409,07:52:30,G
4522K,1762,0409,07:55:30,G
4024,0433,0409,07:58:30,G
4524K,1762,0409,08:01:30,D
4026,0433,0409,08:04:30,G
4304K,1759,0409,08:08:00,G
4028,0433,0409,08:10:30,G
4526K,1762,0409,08:13:30,G
4030,0433,0409,08:16:30,G
4306K,1762,0409,08:19:30,D
4032,0433,0409,08:22:00,G
4528,1762,0409,08:24:30,G
4308K,1759,0409,08:27:30,G
4034,0433,0409,08:30:00,G
4530,1762,0409,08:32:30,G
4532K,1762,0409,08:35:30,D
4036,0433,0409,08:38:00,G
4310K,1759,0409,08:40:30,G
4534,1762,0409,08:43:30,G
4038,0433,0409,08:46:00,G
4312K,1759,0409,08:48:30,G
4040,0433,0409,08:51:00,G
4536,1762,0409,08:53:30,G
4042,0433,0409,08:56:30,G
4538K,1762,0409,08:59:30,G
4044,0433,0409,09:02:30,G
4540,1762,0409,09:05:30,G
4046,0433,0409,09:08:30,G
4542K,1762,0409,09:12:30,D
4048,0433,0409,09:14:30,G
4544,1762,0409,09:18:00,G
4546K,1762,0409,09:21:30,D
4050,0433,0409,09:25:30,G
4548,1762,0409,09:29:00,G
4052,0433,0409,09:32:30,G
4550,1762,0409,09:36:30,G
4054,0433,0409,09:39:30,G
4552,1762,0409,09:44:30,G
4056,0433,0409,09:47:30,G
4554K,1762,0409,09:51:30,G
4058,0433,0409,09:56:00,G
4314,1759,0409,10:00:00,G
4060,0433,0409,10:03:30,G
4556,1762,0409,10:07:30,G
4894,0434,0409,10:10:00,G
4062,0433,0409,10:12:30,G
4558K,1762,0409,10:17:30,G
4064,0433,0409,10:22:30,G
4560,1762,0409,10:27:30,G
4066,0433,0409,10:32:30,G
4562,1762,0409,10:37:30,G
4068,0433,0409,10:42:30,G
4564,1762,0409,10:47:30,G
4070,0433,0409,10:52:30,G
4566K,1762,0409,10:57:30,G
4072,0433,0409,11:02:30,G
4568,1762,0409,11:07:30,G
4074,0433,0409,11:12:30,G
4570K,1762,0409,11:16:30,G
4076,0433,0409,11:25:30,G
4572,1762,0409,11:30:30,G
4078,0433,0409,11:36:00,G
4574K,1762,0409,11:42:00,G
4080,0433,0409,11:47:00,G
4576K,1762,0409,11:52:30,G
4082,0433,0409,11:58:00,G
4578K,1762,0409,12:03:30,G
4084,0433,0409,12:09:00,G
4580K,1762,0409,12:14:30,G
4086,0433,0409,12:20:00,G
4582K,1762,0409,12:25:30,G
4088,0433,0409,12:31:00,G
4584K,1762,0409,12:36:30,G
4318K,1759,0409,12:43:00,G
4090,0433,0409,12:49:00,G
4586K,1762,0409,12:54:30,G
4092,0433,0409,13:00:00,G
4588,1762,0409,13:05:30,G
4590K,1762,0409,13:12:30,G
4094,0433,0409,13:18:00,G
4592K,1762,0409,13:23:30,G
4096,0433,0409,13:29:00,G
4594K,1762,0409,13:34:30,G
4098,0433,0409,13:40:00,G
4596,1762,0409,13:45:30,G
4100,0433,0409,13:51:00,G
4598,1762,0409,13:56:30,G
4102,0433,0409,14:02:00,G
4600K,1762,0409,14:07:30,G
4104,0433,0409,14:13:00,G
4602,1762,0409,14:18:30,G
4106,0433,0409,14:24:00,G
4604K,1762,0409,14:29:30,G
4108,0433,0409,14:35:00,G
4606,1762,0409,14:40:30,G
4608,1762,0409,14:47:30,G
4110,0433,0409,14:53:00,G
4610,1762,0409,14:58:30,G
4112,0433,0409,15:04:00,G
4612K,1762,0409,15:09:30,G
4320,1759,0409,15:15:00,G
4114,0433,0409,15:21:00,G
4614K,1762,0409,15:26:30,G
4116,0433,0409,15:32:00,G
4616,1762,0409,15:37:30,G
4118,0433,0409,15:43:00,G
4618K,1762,0409,15:48:30,G
4120,0433,0409,15:54:00,G
4620K,1762,0409,15:59:30,G
4122,0433,0409,16:04:30,G
4622K,1762,0409,16:09:00,G
4124,0433,0409,16:16:00,G
4624K,1762,0409,16:21:30,G
4126,0433,0409,16:27:30,G
4626K,1762,0409,16:33:30,G
4128,0433,0409,16:39:00,G
4628K,1762,0409,16:44:30,G
4630K,1762,0409,16:51:30,G
4130,0433,0409,16:56:30,G
4632K,1762,0409,17:02:30,G
4132,0433,0409,17:07:30,G
4634,1762,0409,17:12:30,G
4636K,1762,0409,17:18:30,G
4134,0433,0409,17:24:00,G
4638K,1762,0409,17:29:30,G
4136,0433,0409,17:35:00,G
4640K,1762,0409,17:40:30,G
4138,0433,0409,17:45:30,G
4322K,1759,0409,17:50:00,G
4642,1762,0409,17:54:30,G
4140,0433,0409,17:59:30,G
4644,1762,0409,18:03:30,G
4142,0433,0409,18:07:30,G
4324K,1759,0409,18:11:00,G
4144,0433,0409,18:15:30,G
4646K,1762,0409,18:19:30,G
4146,0433,0409,18:23:00,G
4326K,1759,0409,18:26:00,G
4148,0433,0409,18:30:00,G
4648,1762,0409,18:33:30,G
4150,0433,0409,18:37:00,G
4650K,1762,0409,18:40:30,G
4152,0433,0409,18:44:00,G
4328K,1759,0409,18:47:00,G
4154,0433,0409,18:51:00,G
4652,1762,0409,18:54:30,G
4156,0433,0409,18:58:00,G
4654,1762,0409,19:01:30,G
4158,0433,0409,19:05:00,G
4656,1762,0409,19:08:30,G
4160,0433,0409,19:12:00,G
4658K,1762,0409,19:15:30,G
4162,0433,0409,19:19:30,G
4660,1762,0409,19:23:00,G
4164,0433,0409,19:26:30,G
4662K,1762,0409,19:29:30,G
4166,0433,0409,19:33:30,G
4664K,1762,0409,19:36:30,G
4168,0433,0409,19:40:30,G
4666K,1762,0409,19:43:30,G
4170,0433,0409,19:47:30,G
4668,1762,0409,19:51:00,G
4172,0433,0409,19:55:00,G
4670K,1762,0409,19:58:30,G
4174,0433,0409,20:03:30,G
4672K,1762,0409,20:06:30,G
4176,0433,0409,20:11:00,G
4674K,1762,0409,20:14:30,G
4178,0433,0409,20:19:00,G
4676,1762,0409,20:22:30,G
4180,0433,0409,20:27:00,G
4678K,1762,0409,20:30:30,G
4182,0433,0409,20:35:00,G
4680,1762,0409,20:38:30,G
4184,0433,0409,20:43:00,G
4682K,1762,0409,20:46:30,G
4186,0433,0409,20:51:00,G
4684K,1762,0409,20:55:30,G
4330,1759,0409,21:04:00,G
4190,0433,0409,21:08:30,G
4686,1762,0409,21:12:30,G
4192,0433,0409,21:17:30,G
4688,1762,0409,21:21:30,G
4194,0433,0409,21:26:30,G
4690K,1762,0409,21:31:30,G
4196,0433,0409,21:36:30,G
4692,1762,0409,21:41:30,G
4332,1759,0409,21:47:30,G
4694K,1762,0409,21:53:30,G
4198,0433,0409,21:58:30,G
4696,1762,0409,22:03:30,G
4698K,1762,0409,22:09:30,G
4200,0433,0409,22:15:30,G
4700,1762,0409,22:20:30,G
4702K,1762,0409,22:27:30,G
4704K,1762,0409,22:34:30,G
4202,0433,0409,22:39:30,G
4334K,1759,0409,22:44:00,G
4706,1762,0409,22:50:30,G
4708K,1762,0409,22:56:30,G
4340,1759,0409,23:01:30,G
4204,0433,0409,23:05:30,G
4710,1762,0409,23:11:30,G
4206,0433,0409,23:16:30,G
4712,1762,0409,23:23:30,G
4208,0433,0409,23:30:30,G
4714K,1762,0409,23:39:30,G
4210,0433,0409,23:47:00,G
4716K,1762,0409,23:54:30,G
4212,0433,0409,24:02:30,G
4718,1762,0409,24:11:30,G
4214,0433,0409,24:21:00,G
4720,1762,0409,24:33:30,G
4722,1762,0419,24:51:30,G
