TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K6002,1862,102C,05:16:20,G
K6004,1862,102C,05:31:20,G
K6006,1862,102C,05:46:20,G
K6008,1862,102C,05:56:20,G
K6010,1846,102C,06:06:30,G
K6012,1862,102C,06:16:20,G
K6014,1846,102C,06:26:30,G
K6016,1862,102C,06:36:20,G
K6018,1846,102C,06:46:30,G
K6020,1862,102C,06:54:20,G
K6022,1846,102C,07:02:30,G
K6024,1862,102C,07:10:20,G
K6026,1862,102C,07:18:20,G
K6028,1846,102C,07:26:30,G
K6030,1862,102C,07:35:20,G
K6032,1846,102C,07:43:30,G
K6034,1862,102C,07:51:20,G
K6036,1846,102C,07:59:30,G
K6038,1862,102C,08:07:20,G
K6040,1846,102C,08:15:30,G
K6042,1862,102C,08:24:20,G
K6044,1846,102C,08:31:30,G
K6046,1862,102C,08:40:20,G
K6048,1846,102C,08:47:30,G
K6050,1862,102C,08:56:20,G
K6052,1846,102C,09:03:30,G
K6054,1862,102C,09:11:20,G
K6056,1846,102C,09:18:30,G
K6058,1862,102C,09:26:20,G
K6060,1846,102C,09:33:30,G
K6062,1862,102C,09:41:20,G
K6064,1846,102C,09:47:30,G
K6066,1862,102C,09:55:20,G
K6068,1846,102C,10:01:30,G
K6070,1862,102C,10:09:20,G
K6072,1846,102C,10:15:30,G
K6074,1862,102C,10:23:20,G
K6076,1862,102C,10:30:20,G
K6078,1846,102C,10:36:30,G
K6080,1862,102C,10:44:20,G
K6082,1846,102C,10:50:30,G
K6084,1862,102C,10:58:20,G
K6086,1846,102C,11:04:30,G
K6088,1862,102C,11:12:20,G
K6090,1846,102C,11:18:30,G
K6092,1862,102C,11:27:20,G
K6094,1862,102C,11:33:20,G
K6096,1846,102C,11:39:30,G
K6098,1862,102C,11:47:20,G
K6100,1846,102C,11:53:30,G
K6102,1862,102C,12:01:20,G
K6104,1846,102C,12:07:30,G
K6106,1862,102C,12:15:20,G
K6108,1846,102C,12:21:30,G
K6110,1862,102C,12:29:20,G
K6112,1846,102C,12:35:30,G
K6114,1862,102C,12:43:20,G
K6116,1846,102C,12:49:30,G
K6118,1862,102C,12:57:20,G
K6120,1846,102C,13:03:30,G
K6122,1862,102C,13:11:20,G
K6124,1846,102C,13:17:30,G
K6126,1862,102C,13:25:20,G
K6128,1846,102C,13:31:30,G
K6130,1862,102C,13:39:20,G
K6132,1846,102C,13:45:30,G
K6134,1862,102C,13:53:20,G
K6136,1846,102C,13:59:30,G
K6138,1862,102C,14:07:20,G
K6140,1846,102C,14:13:30,G
K6142,1862,102C,14:21:20,G
K6144,1846,102C,14:27:30,G
K6146,1862,102C,14:35:20,G
K6148,1846,102C,14:41:30,G
K6150,1862,102C,14:49:20,G
K6152,1846,102C,14:55:30,G
K6154,1862,102C,15:03:20,G
K6156,1846,102C,15:09:30,G
K6158,1862,102C,15:17:20,G
K6160,1846,102C,15:23:30,G
K6162,1862,102C,15:31:20,G
K6164,1846,102C,15:37:30,G
K6166,1862,102C,15:45:20,G
K6168,1846,102C,15:51:30,G
K6170,1862,102C,15:59:20,G
K6172,1846,102C,16:05:30,G
K6174,1862,102C,16:13:20,G
K6176,1846,102C,16:19:30,G
K6178,1862,102C,16:27:20,G
K6180,1846,102C,16:33:30,G
K6182,1862,102C,16:41:20,G
K6184,1846,102C,16:47:30,G
K6186,1862,102C,16:55:20,G
K6188,1846,102C,17:01:30,G
K6190,1862,102C,17:09:20,G
K6192,1846,102C,17:15:30,G
K6194,1862,102C,17:23:20,G
K6196,1846,102C,17:29:30,G
K6198,1862,102C,17:37:20,G
K6200,1846,102C,17:43:30,G
K6202,1862,102C,17:51:20,G
K6204,1846,102C,17:57:30,G
K6206,1862,102C,18:05:20,G
K6208,1846,102C,18:12:30,G
K6210,1862,102C,18:20:20,G
K6212,1846,102C,18:26:30,G
K6214,1862,102C,18:34:20,G
K6216,1846,102C,18:40:30,G
K6218,1862,102C,18:48:20,G
K6220,1846,102C,18:54:30,G
K6222,1862,102C,19:02:20,G
K6224,1846,102C,19:09:30,G
K6226,1862,102C,19:18:20,G
K6228,1846,102C,19:25:30,G
K6230,1862,102C,19:35:20,G
K6232,1846,102C,19:43:30,G
K6234,1846,102C,19:52:30,G
K6236,1862,102C,20:02:20,G
K6238,1846,102C,20:10:30,G
K6240,1846,102C,20:20:30,G
K6242,1846,102C,20:30:30,G
K6244,1862,102C,20:41:20,G
K6246,1846,102C,20:51:30,G
K6248,1846,102C,21:01:30,G
K6250,1846,102C,21:11:30,G
K6252,1862,102C,21:22:20,G
K6254,1846,102C,21:31:30,G
K6256,1846,102C,21:41:30,G
K6258,1862,102C,21:52:20,G
K6260,1846,102C,22:01:30,G
K6262,1862,102C,22:14:20,G
K6264,1846,102C,22:25:30,G
K6266,1846,102C,22:37:30,G
K6268,1846,102C,22:51:30,G
K6270,1846,102C,23:06:30,G
K6272,1846,102C,23:26:30,G
K6274,1846,102C,23:46:30,G
