TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
7021,2719,2761,05:42:20,G
7025,2712,2761,05:54:40,G
7029,2711,2761,06:04:40,G
7033,2712,2761,06:12:40,G
7035,2712,2761,06:19:40,G
7039,2711,2761,06:26:40,G
7041,2712,2761,06:32:40,G
7045,2712,2761,06:38:40,G
7047,2711,2761,06:44:40,G
7049,2712,2761,06:50:40,G
7051,2711,2761,06:56:40,G
7053,2712,2761,07:02:40,G
7055,2711,2761,07:08:40,G
7057,2712,2761,07:14:40,G
7059,2711,2761,07:20:40,G
7061,2712,2752,07:24:40,G
7063,2712,2761,07:28:40,G
7065,2711,2761,07:32:40,G
7067,2712,2752,07:36:40,G
7069,2712,2761,07:40:40,G
7071,2712,2761,07:44:40,G
7073,2711,2752,07:47:40,G
7075,2712,2761,07:51:00,G
7077,2712,2761,07:54:00,G
7079,2712,2752,07:57:00,G
7081,2712,2761,07:59:30,G
7083,2711,2752,08:02:00,G
7085,2712,2761,08:04:30,G
7087,2712,2752,08:07:00,G
7089,2712,2761,08:09:30,G
7091,2712,2752,08:12:00,G
7093,2712,2752,08:14:30,G
7095,2711,2761,08:17:00,G
7097,2712,2752,08:19:30,G
7099,2712,2752,08:22:00,G
7101,2712,2761,08:24:30,G
7103,2711,2752,08:27:00,G
7105,2712,2752,08:30:00,G
7107,2712,2761,08:33:00,G
7109,2712,2752,08:36:00,G
7111,2711,2752,08:39:00,G
7113,2712,2761,08:42:00,G
7115,2712,2752,08:45:00,G
7117,2711,2752,08:48:00,G
7119,2712,2761,08:51:00,G
7121,2712,2752,08:54:00,G
7123,2711,2752,08:57:00,G
7125,2712,2761,09:01:00,G
7127,2711,2752,09:05:00,G
7129,2712,2752,09:08:40,G
7131,2711,2761,09:13:40,G
7133,2712,2752,09:17:40,G
7135,2711,2752,09:21:40,G
7137,2712,2761,09:25:40,G
7139,2711,2752,09:29:40,G
7141,2712,2752,09:33:40,G
7143,2711,2761,09:37:40,G
7145,2712,2752,09:43:40,G
7147,2711,2761,09:49:40,G
7149,2712,2752,09:55:40,G
7151,2711,2761,10:01:40,G
7153,2712,2752,10:07:40,G
7155,2711,2761,10:13:40,G
7157,2712,2752,10:19:40,G
7159,2711,2761,10:25:40,G
7161,2712,2752,10:31:40,G
7163,2711,2761,10:37:40,G
7165,2712,2752,10:43:40,G
7167,2711,2761,10:49:40,G
7169,2712,2752,10:55:40,G
7171,2711,2761,11:01:40,G
7173,2712,2752,11:07:40,G
7175,2712,2761,11:13:40,G
7177,2711,2752,11:19:40,G
7179,2712,2761,11:25:40,G
7181,2711,2752,11:31:40,G
7183,2712,2761,11:37:40,G
7185,2712,2752,11:43:40,G
7187,2711,2761,11:49:40,G
7189,2712,2752,11:55:40,G
7191,2712,2761,12:01:40,G
7193,2711,2752,12:07:40,G
7195,2712,2761,12:13:40,G
7197,2712,2752,12:19:40,G
7199,2711,2761,12:25:40,G
7201,2712,2752,12:31:40,G
7203,2712,2761,12:37:40,G
7205,2711,2752,12:43:40,G
7207,2712,2761,12:49:40,G
7209,2711,2752,12:55:40,G
7211,2712,2761,13:01:40,G
7213,2712,2752,13:07:40,G
7215,2711,2761,13:13:40,G
7217,2712,2752,13:19:40,G
7219,2711,2761,13:25:40,G
7221,2712,2752,13:31:40,G
7223,2711,2761,13:37:40,G
7225,2712,2752,13:43:40,G
7227,2712,2761,13:49:40,G
7229,2711,2752,13:55:40,G
7231,2712,2761,14:01:40,G
7233,2712,2752,14:07:40,G
7235,2711,2761,14:13:40,G
7237,2712,2752,14:19:40,G
7239,2712,2761,14:25:40,G
7241,2711,2752,14:31:40,G
7243,2712,2761,14:37:40,G
7245,2712,2752,14:43:40,G
7247,2711,2761,14:49:40,G
7249,2712,2752,14:55:40,G
7251,2712,2761,15:01:40,G
7253,2711,2752,15:07:40,G
7255,2712,2761,15:13:40,G
7257,2712,2752,15:19:40,G
7259,2711,2761,15:25:40,G
7261,2712,2752,15:31:40,G
7263,2712,2761,15:37:40,G
7265,2711,2752,15:43:40,G
7267,2712,2761,15:49:40,G
7269,2712,2752,15:55:40,G
7271,2711,2761,16:01:40,G
7273,2712,2761,16:07:40,G
7275,2712,2752,16:13:40,G
7277,2711,2761,16:19:40,G
7279,2712,2752,16:25:40,G
7281,2712,2761,16:31:40,G
7283,2711,2761,16:37:40,G
7285,2712,2752,16:43:40,G
7287,2712,2761,16:49:40,G
7289,2711,2761,16:55:40,G
7291,2712,2761,17:01:40,G
7293,2712,2761,17:07:40,G
7295,2711,2761,17:13:40,G
7297,2712,2761,17:19:40,G
7299,2712,2761,17:25:40,G
7301,2711,2752,17:30:40,G
7303,2712,2761,17:34:40,G
7305,2712,2752,17:38:40,G
7307,2711,2761,17:42:40,G
7309,2712,2752,17:46:40,G
7311,2712,2761,17:50:40,G
7313,2711,2752,17:54:40,G
7315,2712,2761,17:58:40,G
7317,2712,2752,18:02:40,G
7319,2711,2761,18:06:40,G
7321,2712,2752,18:10:10,G
7323,2712,2761,18:13:40,G
7325,2712,2752,18:17:10,G
7327,2712,2761,18:20:40,G
7329,2711,2752,18:24:10,G
7331,2712,2761,18:27:40,G
7333,2712,2752,18:31:10,G
7335,2712,2761,18:34:40,G
7337,2711,2752,18:38:10,G
7339,2712,2761,18:41:40,G
7341,2712,2752,18:45:10,G
7343,2711,2761,18:48:40,G
7345,2712,2752,18:52:40,G
7347,2712,2761,18:56:40,G
7349,2711,2752,19:00:40,G
7351,2712,2761,19:04:40,G
7353,2711,2752,19:08:40,G
7355,2712,2761,19:12:40,G
7357,2711,2752,19:16:40,G
7359,2712,2761,19:20:40,G
7361,2711,2752,19:24:40,G
7363,2712,2761,19:29:40,G
7365,2711,2752,19:35:40,G
7367,2712,2761,19:41:40,G
7369,2711,2752,19:47:40,G
7371,2712,2761,19:53:40,G
7373,2711,2752,19:59:40,G
7375,2712,2761,20:05:40,G
7377,2711,2752,20:11:40,G
7379,2712,2761,20:17:40,G
7381,2711,2752,20:23:40,G
7383,2712,2761,20:29:40,G
7385,2711,2752,20:35:40,G
7387,2712,2761,20:41:40,G
7389,2711,2752,20:47:40,G
7391,2712,2761,20:53:40,G
7393,2711,2752,20:59:40,G
7395,2712,2761,21:05:40,G
7397,2712,2752,21:11:40,G
7399,2711,2761,21:17:40,G
7401,2712,2752,21:23:40,G
7403,2712,2761,21:29:40,G
7405,2711,2752,21:35:40,G
7407,2712,2761,21:41:40,G
7409,2712,2752,21:47:40,G
7411,2711,2761,21:53:40,G
7413,2712,2752,21:59:40,G
7415,2712,2761,22:05:40,G
7417,2711,2752,22:11:40,G
7419,2712,2761,22:17:40,G
7421,2712,2752,22:23:40,G
7423,2711,2761,22:30:40,G
7425,2712,2752,22:37:40,G
7427,2711,2761,22:44:40,G
7429,2712,2752,22:53:40,G
7431,2711,2761,23:02:40,G
7433,2712,2752,23:12:40,G
7435,2711,2761,23:23:40,G
7437,2712,2737,23:29:40,G
7439,2711,2752,23:35:40,G
7441,2711,2761,23:47:40,G
7443,2711,2752,24:02:40,G
7445,2711,2745,24:17:40,G
7447,2711,2731,24:33:40,G
7449,2711,2729,24:51:40,G
