TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K5004,1208,1284,05:21:00,G
K5008,1210,1284,05:42:00,G
K5010,1219,1284,06:10:00,G
K5012,1219,1275,06:20:30,G
K5014,1219,1284,06:30:40,G
K5016,1219,1284,06:42:00,G
K5018,1219,1284,06:53:30,G
K5020,1219,1284,07:10:00,G
K5702,1219,1284,07:21:10,D
K5024,1219,1284,07:26:40,G
K5026,1219,1284,07:37:00,G
K5704,1219,1284,07:46:00,D
K5032,1219,1284,07:55:30,G
K5034,1219,1275,08:06:30,G
K5036,1210,1284,08:20:30,G
K5038,1219,1284,08:36:00,G
K5040,1219,1284,08:43:00,G
K5042,1219,1284,08:48:30,G
K5044,1210,1284,08:57:30,G
K5246,1208,1284,09:14:00,G
K5046,1220,1284,09:27:00,G
K5048,1210,1284,09:36:30,G
K5050,1219,1284,09:47:20,G
K5052,1208,1284,10:07:00,G
K5054,1219,100C,10:22:30,G
K5056,1208,1284,10:35:00,G
K5058,1219,1284,10:47:30,G
K5060,1208,1284,10:59:30,G
K5062,1219,1284,11:24:30,G
K5064,1208,1284,11:38:00,G
K5066,1220,1284,11:49:30,G
K5068,1208,1275,12:10:30,G
K5070,1219,1284,12:21:30,G
K5072,1208,1284,12:34:00,G
K5074,1219,1284,12:47:30,G
K5076,1208,1275,13:09:00,G
K5078,1219,1284,13:22:30,G
K5080,1208,1284,13:36:00,G
K5082,1219,1284,13:47:00,G
K5084,1208,1284,14:09:00,G
K5086,1219,1284,14:21:30,G
K5088,1208,1284,14:39:00,G
K5090,1219,1284,14:52:30,G
K5092,1208,1284,15:13:00,G
K5094,1219,1284,15:23:30,G
K5096,1208,1284,15:41:00,G
K5098,1219,1284,15:51:00,G
K5100,1208,1284,16:01:30,G
K5102,1219,1284,16:25:30,G
K5104,1208,1284,16:38:30,G
K5106,1219,1267,16:47:00,G
K5108,1208,1284,16:54:00,G
K5110,1219,1284,17:10:00,G
K5112,1208,100C,17:14:00,G
K5114,1219,1284,17:27:30,G
K5116,1208,1284,17:34:30,G
K5118,1219,1284,17:46:30,G
K5706,1210,1284,18:00:00,D
K5120,1220,1275,18:10:00,G
K5122,1208,1284,18:20:30,G
K5124,1219,1284,18:27:30,G
K5708,1208,1284,18:36:30,D
K5126,1219,1284,18:49:30,G
K5128,1208,1284,19:11:00,G
K5130,1219,1284,19:21:00,G
K5272,1208,100C,19:28:00,G
K5132,1219,1284,19:42:00,G
K5134,1210,1275,19:49:00,G
K5136,1219,1284,19:55:30,G
K5138,1208,1284,20:08:30,G
K5140,1219,1284,20:22:00,G
K5142,1208,1284,20:41:00,G
K5146,1219,1284,20:55:30,G
K5148,1208,1275,21:10:30,G
K5150,1220,1284,21:22:00,G
K5152,1219,1284,21:40:00,G
K5154,1219,1284,21:52:30,G
K5156,1208,1284,22:20:30,G
K5158,1219,1271,22:30:00,G
K5160,1219,1284,22:45:00,G
K5162,1208,1284,23:10:00,G
K5164,1219,100C,23:23:40,G
K5166,1208,1271,23:43:00,G
K5168,1219,100C,23:56:00,G
K5170,1219,1014,24:26:00,G
