TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
3009K,1958,0342,05:25:00,G
3013K,1958,0342,05:40:30,G
3017K,1958,0342,05:53:00,G
3019,1958,0342,05:59:30,G
3023,1958,0342,06:11:00,G
3025K,1958,0342,06:17:00,G
3029,1958,0342,06:28:30,G
3033K,1958,0342,06:38:30,G
3037,1958,0342,06:47:00,G
3041K,1958,0342,06:55:00,G
3047,1958,0339,07:04:30,G
3051,1958,0342,07:12:00,G
3053,1958,0339,07:15:30,G
3057K,1958,0342,07:23:30,G
3061,1958,0339,07:30:30,G
3065,1958,0342,07:37:00,G
3069,1958,0342,07:44:00,G
3071,1958,0342,07:47:30,G
3075,1958,0342,07:54:30,G
3079K,1958,0342,08:01:30,G
3081K,1958,0342,08:05:00,G
3083,1958,0342,08:08:00,G
3087,1958,0342,08:15:00,G
3089,1958,0342,08:19:00,G
3093,1958,0342,08:27:00,G
3097,1958,0342,08:35:00,G
3099,1958,1950,08:39:00,G
3103,1958,0342,08:43:00,G
3107,1958,0342,08:51:00,G
3111K,1958,1950,08:57:00,G
3113,1958,0342,09:01:00,G
3117K,1958,0342,09:11:00,G
3119K,1958,0342,09:16:00,G
3121K,1958,0342,09:22:00,G
3123,1958,0342,09:27:30,G
3127,1958,0342,09:39:00,G
3129,1958,0342,09:45:00,G
3131,1958,0342,09:52:00,G
3135,1958,0339,10:06:00,G
3137K,1958,0342,10:13:00,G
3139,1958,1950,10:18:00,G
3143,1958,0342,10:24:00,G
3145,1958,0342,10:30:00,G
3149,1958,0339,10:42:00,G
3151K,1958,0342,10:49:00,G
3155K,1958,0342,11:01:00,G
3157K,1958,1950,11:07:30,G
3161,1958,0342,11:14:00,G
3163,1958,0342,11:20:30,G
3165,1958,0342,11:27:30,G
3169K,1958,0342,11:39:00,G
3171,1958,0342,11:46:00,G
3175,1958,0342,12:00:00,G
3177,1958,0342,12:07:00,G
3181,1958,0342,12:21:00,G
3183,1958,0342,12:28:00,G
3187,1958,0342,12:37:00,G
3189K,1958,0342,12:46:00,G
3193K,1958,0342,12:56:00,G
3195,1958,0342,13:05:00,G
3197,1958,0342,13:13:00,G
3201,1958,0342,13:21:30,G
3205,1958,0342,13:36:30,G
3207K,1958,0342,13:44:00,G
3211,1958,0342,13:56:00,G
3213,1958,0342,14:03:00,G
3217,1958,0342,14:15:30,G
3219K,1958,0342,14:22:30,G
3223K,1958,0342,14:35:30,G
3225,1958,0342,14:43:00,G
3229,1958,0342,14:56:00,G
3231,1958,0342,15:04:00,G
3235,1958,0342,15:12:30,G
3237,1958,0342,15:22:30,G
3241,1958,0342,15:32:00,G
3243,1958,0342,15:41:00,G
3247,1958,0342,15:49:30,G
3249,1958,0342,15:57:30,G
3253,1958,0342,16:13:00,G
3257K,1958,0342,16:24:00,G
3261K,1958,0342,16:33:30,G
3263,1958,0342,16:38:00,G
3267,1958,0342,16:46:00,G
3271K,1958,0342,16:54:00,G
3275,1958,0342,17:02:30,G
3279,1958,0342,17:10:30,G
3283K,1958,0342,17:20:00,G
3285,1958,0342,17:24:00,G
3289,1958,0342,17:33:00,G
3293K,1958,0342,17:41:30,G
3297K,1958,0342,17:50:30,G
3301K,1958,0342,17:58:30,G
3305K,1958,0342,18:06:00,G
3309,1958,0342,18:14:00,G
3313,1958,0339,18:22:30,G
3317,1958,0342,18:31:00,G
3319,1958,0342,18:36:00,G
3323,1958,0342,18:46:00,G
3327,1958,0339,18:56:00,G
3329K,1958,0342,19:01:00,G
3333,1958,0342,19:11:30,G
3337,1958,0342,19:21:00,G
3341,1958,0342,19:31:00,G
3345,1958,0342,19:40:30,G
3347,1958,0342,19:46:30,G
3351K,1958,0342,19:56:30,G
3353,1958,0342,20:02:30,G
3357,1958,0342,20:13:00,G
3361,1958,0342,20:23:00,G
3363,1958,0342,20:30:00,G
3367,1958,0342,20:43:00,G
3371,1958,0342,20:55:00,G
3373,1958,0339,21:01:00,G
3375,1958,0342,21:08:00,G
3379K,1958,0342,21:20:00,G
3381K,1958,0342,21:27:00,G
3383K,1958,0342,21:34:00,G
3385K,1958,0342,21:42:00,G
3389,1958,0342,21:54:00,G
3391,1958,0339,22:02:30,G
3393,1958,0342,22:11:30,G
3397,1958,0342,22:29:00,G
3399K,1958,1950,22:34:00,G
3403,1958,0342,22:46:00,G
3405,1958,1950,22:53:00,G
3409,1958,0342,23:04:00,G
3411,1958,0339,23:13:00,G
3415K,1958,0339,23:31:00,G
3419,1958,0334,23:49:00,G
3421,1958,1950,24:01:00,G
3423,1958,0323,24:12:00,G
3425,1958,1950,24:23:00,G
3427,1958,1950,24:34:00,G
3429,1958,1950,24:45:00,G
