1065006502,A2202,서울,23:58:25,1,1
1065006503,A3291,검암,23:56:36,1,2
1065006505,A2204,서울,23:58:18,1,1
1065006506,A2203,인천공항2터미널,23:55:28,1,2
1065006510,A2352,디지털미디어시티,23:57:57,1,1
1065006510,A2197,인천공항2터미널,23:56:32,1,2
1065006502,A2202,서울,23:58:25,1,1
1065006503,A3291,검암,23:56:36,1,2
1065006505,A2204,서울,23:58:18,1,1
1065006510,A2352,디지털미디어시티,23:57:57,1,1
1065006510,A2197,인천공항2터미널,23:56:32,1,2
1065006502,A2202,서울,23:58:25,1,1
1065006505,A2204,서울,23:58:18,1,1
1065006510,A2352,디지털미디어시티,23:57:57,1,1
