1063075114,5165,능곡,23:59:08,1,1
1063075124,5164,용문,23:58:32,1,2
1063075130,5160,용문,23:59:42,1,2
1063075136,5156,용문,23:59:07,1,2
1063075326,5159,문산,23:59:33,1,1
1063075335,5155,문산,23:55:56,1,1
1063075113,5168,덕소,00:00:10,1,2
1063075124,5164,용문,23:58:32,1,2
1063075130,5160,용문,23:59:42,1,2
1063075136,5156,용문,23:59:07,1,2
1063075318,5161,문산,00:00:47,1,1
1063075324,2245,문산,00:00:56,1,1
1063075326,5159,문산,23:59:33,1,1
1063075113,5165,능곡,00:01:34,1,1
1063075130,5160,용문,23:59:42,1,2
1063075318,5161,문산,00:00:47,1,1
1063075324,2245,문산,00:00:56,1,1
1063075327,5159,문산,00:02:17,1,1
1063075113,5165,능곡,00:01:34,1,1
1063075114,5168,덕소,00:02:35,1,2
1063075125,5164,용문,00:02:58,1,2
1063075325,2245,문산,00:03:11,1,1
1063075327,5159,문산,00:02:17,1,1
1063075114,5168,덕소,00:02:35,1,2
1063075125,5164,용문,00:02:58,1,2
1063075131,5160,용문,00:04:20,1,2
1063075137,5156,용문,00:03:53,1,2
1063075137,5156,용문,00:03:53,1,2
1063075319,5161,문산,00:03:59,1,1
1063075325,2245,문산,00:03:11,1,1
1063075112,5165,능곡,00:04:59,1,1
1063075115,5168,덕소,00:05:29,1,2
1063075131,5160,용문,00:04:20,1,2
1063075137,5156,용문,00:03:53,1,2
1063075137,5156,용문,00:03:53,1,2
1063075328,5159,문산,00:04:43,1,1
1063075111,5165,능곡,00:06:46,1,1
1063075115,5168,덕소,00:05:29,1,2
1063075126,5164,용문,00:06:15,1,2
1063075137,5156,용문,00:03:53,1,2
1063075137,5156,용문,00:03:53,1,2
1063075320,5161,문산,00:06:13,1,1
1063075326,2245,문산,00:05:53,1,1
1063075111,5165,능곡,00:06:46,1,1
1063075132,5160,용문,00:07:56,1,2
1063075137,5156,용문,00:03:53,1,2
1063075137,5156,용문,00:03:53,1,2
1063075329,5159,문산,00:07:52,1,1
1063075111,5165,능곡,00:06:46,1,1
1063075116,5168,덕소,00:08:02,1,2
1063075127,5164,용문,00:08:36,1,2
1063075132,5160,용문,00:07:56,1,2
1063075321,5161,문산,00:08:46,1,1
1063075327,2245,문산,00:08:16,1,1
1063075329,5159,문산,00:07:52,1,1
1063075111,5165,능곡,00:06:46,1,1
1063075116,5168,덕소,00:08:02,1,2
1063075127,5164,용문,00:08:36,1,2
1063075132,5160,용문,00:07:56,1,2
